record_type,form_id_number,eain_id,election_authority_id_number,state_issued
E,9642080,18291,1383370,CA
E,9642095,18292,1383422,CA
E,9642104,18293,NC2014000037,GA
E,9642108,18294,1383435,CA
E,9642140,18295,29579,IL
E,9642153,18296,1242919,CA
E,9642180,18300,00054315,TX
E,9642187,18304,1331137,CA
E,9642199,18305,1383549,CA
E,9642201,18306,81-1239497,PA
E,9642202,18307,PAC-13-00244,VA
E,9642208,18308,1383044,CA
E,9642231,18440,99-4841,IN
E,9642244,18312,1382980,CA
E,9642249,18313,14436,OH
E,9642256,18314,1381949,CA
E,9642260,18315,1383218,CA
E,9642273,18316,1383744,CA
E,9642274,18317,1383745,CA
E,9642275,18318,C00609008,FD
E,9642280,18319,C00589259,FD
E,9642284,18320,517457,MI
E,9642289,18321,3193813,IL
E,9642292,18323,1328946,CA
E,9642293,18324,780657,CA
E,9642296,18326,81-1821721,OK
E,9642297,18327,Pending,CA
E,9642302,18328,47-4817697,LA
E,9642304,18329,511614,MI
E,9642308,18330,1277253,CA
E,9642311,18331,1363266,CA
E,9642313,18332,1380361,CA
E,9642327,18333,A161024,MO
E,9642339,18334,1383811,CA
E,9642340,18335,1291122,CA
E,9642343,18336,C161028,MO
E,9642350,18338,A21319,NY
E,9642355,20015,1383916,CA
E,9642364,18345,840154,CA
E,9642370,18348,31968,IL
E,9642370,18349,00080673,TX
E,9642399,18350,1383954,CA
E,9642401,18351,C00612341,FD
E,9642424,18353,C00608554,FD
E,9642427,18354,1384020,CA
E,9642435,18355,C00608257,FD
E,9642444,18356,PAC990155,LA
E,9642449,18357,81-1900164,NJ
E,9642460,18358,47-4224298,CA
E,9642462,18654,294494,KY
E,9642463,18360,81-1808870,FD
E,9642465,18361,64879,FL
E,9642466,18362,1346242/1383984,CA
E,9642472,18363,80220,MA
E,9642475,18364,1373926,CA
E,9642476,18365,16508,OR
E,9642477,18366,983255,CA
E,9642478,18367,TBD,CA
E,9642481,18368,5705-11,IL
E,9642484,18369,20165030351,CO
E,9642490,18370,32023,IL
E,9642500,18371,6909,IL
E,9642502,18372,32026,IL
E,9642503,18373,1378915,CA
E,9642519,18375,9200457,PA
E,9642520,18376,A256-305,MD
E,9642522,18377,7400007,NC
E,9642523,18378,A06968,NY
E,9642526,18379,1345580,CA
E,9642527,18380,1384222,CA
E,9642537,18381,A21378,NY
E,9642547,18382,1392643,CA
E,9642550,18383,C00602540,FL
E,9642564,18384,1361251,CA
E,9642569,18385,00066868,TX
E,9642570,18386,1384378,CA
E,9642572,18387,1382424,CA
E,9642587,18388,OH550,OH
E,9642594,18389,STA-9298IS-C-001,NC
E,9642598,18390,1347739,CA
E,9642605,18391,47-1432659,NC
E,9642621,18392,32047,IL
E,9642631,18393,920780,CA
E,9642647,18394,1384505,CA
E,9642648,18395,790703,CA
E,9642653,18396,C00613489,FD
E,9642654,18397,C161134,MO
E,9642700,18782,880590,CA
E,9642742,18400,BIPALF-141,WA
E,9642744,18783,C03574,NY
E,9642757,18402,1295768,CA
E,9642788,18403,1384538,CA
E,9642791,18404,1383298,CA
E,9642794,18405,32032-11,IL
E,9642795,18406,1381519,CA
E,9642821,18409,1363694,CA
E,9642855,18410,506022,MI
E,9642960,18651,541752420,VA
E,9642961,18417,C00592360,FD
E,9643002,18418,1383523,CA
E,9643053,18419,1100071,WI
E,9643081,18420,81-2167680,MI
E,9643137,18421,1384836,CA
E,9643140,18655,454028651,WA
E,9643162,18423,512853,MI
E,9643321,18425,20155029055,CO
E,9643361,18427,143303,MI
E,9643366,18652,01011311,MD
E,9643378,18653,1384928,CA
E,9643476,18430,C00613125,FD
E,9643498,18431,6826,IN
E,9643521,18432,C00606897,FD
E,9643654,18433,1298154,CA
E,9643656,18434,1384904,CA
E,9643657,18435,1298155,CA
E,9643708,18436,81-1369638,MI
E,9643728,18437,A161222,MO
E,9643740,18439,81-2238790,CA
E,9643787,18441,1307656,CA
E,9643792,18442,16415,MA
E,9643799,18444,1384930,CA
E,9643801,18446,1277253,CA
E,9643825,18449,880080,CA
E,9643827,18450,47-4848205,FD
E,9643871,18451,81-2327501,FD
E,9643880,18452,9700250,PA
E,9643883,18453,47-3496699,FD
E,9643893,18455,C00565010,FD
E,9643899,18458,1385095,CA
E,9643901,18459,1373474,CA
E,9643903,18460,802046,CA
E,9643908,18461,OH1724,OH
E,9643912,18462,1384018,CA
E,9643913,18463,1385027,CA
E,9643927,18464,1385108,CA
E,9643932,18465,01003023,MD
E,9643949,18466,31836-10,IL
E,9643957,18467,1384378,CA
E,9643964,18470,C00615500,FD
E,9643968,18471,13439,OR
E,9643971,18473,1376693,CA
E,9643976,18474,,WA
E,9643992,18475,901223,CA
E,9643993,18476,1385275,CA
E,9643997,18477,1384298,CA
E,9643998,18478,1252582,CA
E,9644003,18479,65240,FL
E,9644005,18480,5705-11,IL
E,9644020,18481,1303937,CA
E,9644024,18482,96557,MI
E,9644029,18483,81-2416495,MA
E,9644030,18484,13011446,MD
E,9644031,18485,1385260,CA
E,9644045,18486,1385292,CA
E,9644061,18489,000603-1,MI
E,9644063,18491,A01042,NY
E,9644082,18492,01006934,MD
E,9644085,18493,C0000000,FD
E,9644087,18494,1385362,CA
E,9644089,18496,C00613158,FD
E,9644095,18498,930003,CA
E,9644101,18502,747152,CA
E,9644106,18505,1385313,CA
E,9644109,18507,1385401,CA
E,9644112,18509,1381519,CA
E,9644114,18510,1385432,CA
E,9644115,18511,1358462,CA
E,9644116,18512,1359449,CA
E,9644117,18513,1384353,CA
E,9644124,18514,1385421,CA
E,9644126,18515,1385429,CA
E,9644129,18517,1385333,CA
E,9644151,18519,20-5424643,FD
E,9644173,18520,517721,MI
E,9644181,18521,1385522,CA
E,9644192,18522,1378915,CA
E,9644201,18523,50358,MI
E,9644205,18524,1384188,CA
E,9644207,18525,1384511,CA
E,9644208,18526,C00613869,FD
E,9644209,18527,744675,CA
E,9644210,18528,1326851,CA
E,9644227,18529,H6NC03179,FD
E,9644242,18530,1296948,CA
E,9644243,18531,1296949,CA
E,9644248,18532,CC-16-00125,VA
E,9644250,18534,20150288,PA
E,9644252,18536,20150288,PA
E,9644256,18537,65347,FL
E,9644258,18538,c00615294,FD
E,9644277,18539,C00614396,FD
E,9644278,18540,CC-16-00165,VA
E,9644284,18543,C00616847,FD
E,9644288,18544,pending-applied-for-(5/9/16),NY
E,9644292,18545,790703,CA
E,9644293,18546,C00617266,FD
E,9644298,18547,1381821,CA
E,9644300,18548,1381675,CA
E,9644305,18549,201600407,AZ
E,9644306,18550,201600408,AZ
E,9644307,18551,17967,OR
E,9644319,18552,20155029156,CO
E,9644325,18553,A21080,NY
E,9644329,18555,A21051,NY
E,9644331,18556,1367337,CA
E,9644347,18559,A256-305,MD
E,9644349,18560,7400007,NC
E,9644350,18561,A06968,NY
E,9644351,18562,A256-305,MD
E,9644365,18565,25996,IL
E,9644373,18566,1378443,CA
E,9644375,18568,1385677,CA
E,9644376,18569,129140,MI
E,9644393,18570,1381251,CA
E,9644402,18571,201600587,AZ
E,9644403,18572,1294190,CA
E,9644404,18573,1284523,CA
E,9644405,18574,1385877,CA
E,9644411,18577,812190465,MI
E,9644426,18580,00080616,TX
E,9644429,18581,1385596,CA
E,9644430,18582,1385598,CA
E,9644431,18744,1385499,CA
E,9644432,18584,65859,FL
E,9644478,18586,65332,FL
E,9644480,18587,81-2219267,MO
E,9644484,18588,901223,CA
E,9644509,18589,385768,CA
E,9644513,18590,3204508,IL
E,9644516,18591,82-156463,MI
E,9644519,18595,31968,IL
E,9644519,18596,,NM
E,9644519,18597,00080673,TX
E,9644533,18599,1385879,CA
E,9644536,18600,20105018394,CO
E,9644536,18601,NC2008000102,GA
E,9644536,18602,9806,IA
E,9644536,18603,22926,IL
E,9644536,18604,41001,MN
E,9644536,18605,C101473,MO
E,9644536,18606,A00506,NY
E,9644536,18607,13377,OH
E,9644536,18608,OSPC-13-00437,VA
E,9644570,18621,LA1222,OH
E,9644575,18623,782200,CA
E,9644575,18624,20065631049,CO
E,9644575,18625,,NV
E,9644575,18626,A18886,NY
E,9644575,18627,7512,OH
E,9644577,18628,1385710,CA
E,9644578,18629,200602848,AZ
E,9644579,18630,2007187,PA
E,9644589,18631,66416,FL
E,9644590,18632,F1502625,MO
E,9644592,18633,1273532,CA
E,9644601,18634,1344050,CA
E,9644608,18635,1386049,CA
E,9644614,18636,746239,CA
E,9644616,18637,C00617720,FD
E,9644634,18639,20145026861,CO
E,9644634,18640,C00558759,FD
E,9644640,18641,517581,MI
E,9644658,18643,60915,FL
E,9644659,18644,60916,FL
E,9644662,18646,790703,CA
E,9644679,18649,20155029983,CO
E,9644693,18656,20165031341,CO
E,9644701,18657,1384861,CA
E,9644705,18660,20165031328,CO
E,9644717,18661,201600344,AZ
E,9644766,18664,1385903,CA
E,9644778,18665,970770,CA
E,9644785,18666,1315755,CA
E,9644788,18667,81-2331036,MI
E,9644789,18668,66828,FL
E,9644795,18669,PENDING,CA
E,9644806,18670,1385441,CA
E,9644822,18674,C00619577,FD
E,9644830,18676,C00608554,FD
E,9644836,18677,c00619676,FD
E,9644837,18678,60461,FL
E,9644842,18681,8433,OK
E,9644866,18682,66611,FL
E,9644879,18684,16446,MA
E,9644885,18685,2004017,PA
E,9644887,18687,822554,CA
E,9644889,18688,65215,FL
E,9644892,18689,66610,FL
E,9644894,18690,1385753,CA
E,9644900,18691,C0000450,MO
E,9644932,18692,1385674,CA
E,9644955,18698,C06198,NY
E,9644966,18699,1375922,CA
E,9644970,18700,1383954,CA
E,9644971,18701,517853,MI
E,9644982,18702,16447,MA
E,9644989,18703,C06198,NY
E,9644993,18704,1379188,CA
E,9645013,18707,890593,CA
E,9645018,18708,1385292,CA
E,9645020,18709,1371039,CA
E,9645041,18716,1386601,CA
E,9645054,18717,1384930,CA
E,9645055,18718,790703,CA
E,9645060,18722,980730,CA
E,9645067,18723,850381,CA
E,9645068,18724,882292,CA
E,9645069,18725,1378035,CA
E,9645070,18726,1386553,CA
E,9645073,18727,1286381,CA
E,9645077,18728,C00619361,FD
E,9645090,18729,66890,FL
E,9645101,18731,C00610832,FD
E,9645106,18732,P60021243,FD
E,9645111,18733,C00565010,FD
E,9645116,18734,STA-25CP77-C-001,NC
E,9645122,18735,1347662,CA
E,9645131,18736,PCE,OH
E,9645132,18737,761357,CA
E,9645135,18738,1386191,CA
E,9645147,18739,1343229,CA
E,9645148,18740,Pending,NY
E,9645178,18741,1381057,CA
E,9645194,19257,18058,MN
E,9645232,19258,60916,FL
E,9645234,19259,60915,FL
E,9645269,18748,821725,CA
E,9645276,18749,1980,FL
E,9645278,18750,66731,FL
E,9645282,18752,1377848,CA
E,9645283,19762,820364,CA
E,9645299,18756,81-3135614,TX
E,9645347,18758,8436,OK
E,9645350,18760,746239,CA
E,9645354,18761,H6AS00031,FD
E,9645368,18762,69291,FL
E,9645412,18765,1383549,CA
E,9645439,18767,1312152,CA
E,9645447,18768,C06184,NY
E,9645459,18769,1343082,CA
E,9645475,18770,1377676,CA
E,9645496,18772,1384712,CA
E,9645628,18773,871697,CA
E,9645632,18774,A01275,NY
E,9645642,18777,201200469,AZ
E,9645642,18778,9300021,PA
E,9645694,18781,1291528,CA
E,9645811,18785,Z00000101G2015,NJ
E,9645851,18786,1376073,CA
E,9645856,18787,C00619080,FD
E,9645899,18788,20045649118,CO
E,9645965,18791,1494,FL
E,9646174,18798,18076,OR
E,9646305,18800,P60008869,FD
E,9646307,18801,IEPAC,FD
E,9646307,18802,PAC,OH
E,9646322,18803,Unassigned,CT
E,9646336,18804,None,FL
E,9646339,18806,81-2950728,ID
E,9646345,18808,70353,TX
E,9646358,18809,00051039,TX
E,9646368,18810,0104800,WI
E,9646370,18811,FEC-1089109,FD
E,9646372,18812,FRAMN111,WA
E,9646384,18813,743030,CA
E,9646393,18815,1384976,CA
E,9646396,18816,69331,FL
E,9646399,18818,LA389,OH
E,9646401,18819,EntityId13749,OH
E,9646411,18822,90-1134221,WV
E,9646417,18824,1383018,CA
E,9646419,18825,A21615,NY
E,9646423,18826,C00622159,FD
E,9646443,18828,743107,CA
E,9646447,18830,7900366,PA
E,9646470,18831,980020,CA
E,9646477,18832,943521,CA
E,9646496,18833,1237416,CA
E,9646497,18834,1387207,CA
E,9646513,18837,201600637,AZ
E,9646518,18838,1381237,CA
E,9646532,18840,C00573758,FD
E,9646537,18842,940789,CA
E,9646538,18843,C00599001,FD
E,9646538,18844,20150358,PA
E,9646546,18846,60510,FL
E,9646554,18848,1387498,CA
E,9646566,18849,C06211,NY
E,9646570,18850,1240727,CA
E,9646578,18851,1387747,CA
E,9646615,18857,1345827,CA
E,9646624,18859,62584,FL
E,9646633,18860,C06194,NY
E,9646653,18861,1383267,CA
E,9646655,18862,1386249,CA
E,9646656,18863,c000619445,FD
E,9646658,18864,862327,CA
E,9646666,18865,1387315,CA
E,9646670,18866,C00615195,FD
E,9646681,18870,C061621,MO
E,9646687,18871,69355,FL
E,9646695,18873,STA-X1T876-C-001,NC
E,9646696,18874,1387939,CA
E,9646706,18875,69274,FL
E,9646713,18876,C121482,MO
E,9646714,18877,A00941,NY
E,9646720,18879,1277746,CA
E,9646721,18880,1280724,CA
E,9646724,18881,1381675,CA
E,9646742,18884,1386818,CA
E,9646753,18889,69368,FL
E,9646753,18890,31968,IL
E,9646753,18891,,NM
E,9646753,18892,00080673,TX
E,9646757,18893,1366891,CA
E,9646765,18894,OH1732,OH
E,9646780,18895,831628,CA
E,9646782,18896,1339150,CA
E,9646784,18897,MAINVW104,WA
E,9646789,18901,1258324,CA
E,9646791,18902,C000089,MO
E,9646792,18903,69372,FL
E,9646800,18904,47-5493899,FD
E,9646805,18905,1276479,CA
E,9646821,18906,69320,FL
E,9646826,18909,517930,MI
E,9646828,18910,IEPAC,FD
E,9646828,18911,FSLPAC,OH
E,9646855,18915,1388521,CA
E,9646857,18916,990208,CA
E,9646860,18917,7900366,PA
E,9646866,18918,A21650,NY
E,9646879,18919,1388405,CA
E,9646880,18920,943526,CA
E,9646923,18923,1278950,CA
E,9646924,18924,A21657,NY
E,9646925,18925,60834,FL
E,9646928,18926,1383063,CA
E,9646929,18927,32074,IL
E,9646944,18929,C00624130,FD
E,9646947,18930,962809,CA
E,9646959,18931,000603-1,MI
E,9646960,18932,A01042,NY
E,9646967,18933,00080978,TX
E,9646974,18934,1360075,CA
E,9646989,18935,1388724,CA
E,9646994,18936,CHOOSP-203,WA
E,9647010,18937,I13280002122Q2016,NJ
E,9647021,18938,20160231,PA
E,9647029,18939,81-2961725,VA
E,9647035,18940,C06384,NY
E,9647036,18941,1388881,CA
E,9647037,18942,1388883,CA
E,9647047,18943,1388726,CA
E,9647049,18944,46-4998505,FD
E,9647050,18945,1384378,CA
E,9647055,18946,VISILP104,WA
E,9647076,18948,1300752,CA
E,9647078,18949,840975,CA
E,9647085,18950,PAC-16-00343,VA
E,9647092,18951,1389088,CA
E,9647103,18953,1383220,CA
E,9647108,18954,FPPC1378474,CA
E,9647116,18955,64594,FL
E,9647125,18956,601-756-934,WA
E,9647135,18962,69368,FL
E,9647135,18963,NC2016000035,GA
E,9647135,18964,,NM
E,9647135,18965,00080673,TX
E,9647137,18966,1363266,CA
E,9647139,18968,870169,CA
E,9647140,18969,59930,FL
E,9647150,18970,1385768,CA
E,9647151,18971,517968-0,MI
E,9647153,18973,1384836,CA
E,9647156,18974,31693-04,IL
E,9647161,18976,00067510,TX
E,9647162,18977,1385559,CA
E,9647169,18978,1389397,CA
E,9647179,18981,02000611,DE
E,9647181,18982,74-3207097,WI
E,9647182,18983,81-2944109,MA
E,9647189,18984,760715,CA
E,9647204,18989,81-1089371,IL
E,9647205,18990,S6NY00425,FD
E,9647208,18991,1385328,CA
E,9647226,19001,1233,AZ
E,9647227,19002,00648-6,MI
E,9647231,19003,1386331,CA
E,9647233,19005,1389479,CA
E,9647234,19006,1389757,CA
E,9647235,19007,96684,MI
E,9647246,21477,STA-55CFA0-C-001,NC
E,9647247,19010,1387612,CA
E,9647256,19011,7900366,PA
E,9647260,19012,18241,OR
E,9647262,19013,1234,LA
E,9647265,19014,C161335,MO
E,9647268,19015,1384951,CA
E,9647269,19016,1389969,CA
E,9647276,19020,950925,CA
E,9647277,19021,1388888,CA
E,9647282,19022,1389727,CA
E,9647283,19023,1385401,CA
E,9647284,19024,18098,OR
E,9647285,19025,20165031604,CO
E,9647292,19026,1378915,CA
E,9647295,19027,1387856,CA
E,9647302,19029,NotAssigned,CT
E,9647308,19030,1263285,CA
E,9647313,19031,C161337,MO
E,9647319,19032,1357256,CA
E,9647321,19033,69298,FL
E,9647322,19034,1388082,CA
E,9647325,19035,A21745,NY
E,9647334,19036,1390043,CA
E,9647343,19037,18243,OR
E,9647354,19038,00034729,TX
E,9647368,19039,24169,IL
E,9647372,19040,C00607028,FD
E,9647379,19041,C00625525,FD
E,9647395,19042,1387527,CA
E,9647396,19043,1388735,CA
E,9647401,19044,60535,FL
E,9647403,19054,1255870,CA
E,9647403,19055,8087,IA
E,9647403,19056,8876,IL
E,9647403,19057,80031,MN
E,9647403,19058,,NV
E,9647403,19059,A19028,NY
E,9647403,19060,,TN
E,9647403,19061,,UT
E,9647403,19062,,VA
E,9647408,19063,1390351,CA
E,9647410,19064,1358150,CA
E,9647418,19065,11-3471582,NY
E,9647447,19066,C00626168,FD
E,9647451,19067,81-3329683,IN
E,9647495,19072,1390600,CA
E,9647501,19074,c00625541,FD
E,9647503,19076,1390566,CA
E,9647506,19077,1390400,CA
E,9647507,19078,1388400,CA
E,9647511,19079,1323169,CA
E,9647513,19080,1389311,CA
E,9647519,19082,1388542,CA
E,9647522,19083,1318200,CA
E,9647523,19084,69437,FL
E,9647527,19085,1358150,CA
E,9647537,19090,81-3522248,MI
E,9647538,19091,1390325,CA
E,9647541,19093,1390689,CA
E,9647548,19097,81-2130168,WA
E,9647551,19098,511482,MI
E,9647560,19102,1390840,CA
E,9647567,19103,69274,FL
E,9647572,19104,1390837,CA
E,9647574,19105,271666585,IN
E,9647576,19106,1327049,CA
E,9647579,19109,1342714,CA
E,9647580,19110,IEPAC,FD
E,9647580,19111,FSLPAC,OH
E,9647581,19112,851452,CA
E,9647582,19113,851452,CA
E,9647588,19114,0105831,WI
E,9647595,19115,NC2016000041,GA
E,9647596,19116,96753,MI
E,9647602,19117,69445,FL
E,9647605,19118,69446,FL
E,9647625,19119,1363245,CA
E,9647633,19120,1382900,CA
E,9647642,19126,1001855,AZ
E,9647642,19127,20165031812,CO
E,9647642,19128,69368,FL
E,9647642,19129,NC2016000035,GA
E,9647642,19130,00080673,TX
E,9647653,19131,1390562,CA
E,9647655,19132,18293,OR
E,9647659,19133,1391094,CA
E,9647662,19134,1273063,CA
E,9647673,19138,1390905,CA
E,9647710,19139,9000307,PA
E,9647717,19140,1258324,CA
E,9647724,19141,C06457,NY
E,9647728,19142,743501,CA
E,9647735,19143,PENDING,CA
E,9647756,19144,12-00544,VA
E,9647761,19145,8597,OK
E,9647762,19146,69449,FL
E,9647787,19148,742986,CA
E,9647815,19151,1380716,CA
E,9647819,19153,60640,FL
E,9647820,19154,60641,FL
E,9647821,19155,60643,FL
E,9647825,19156,1296948,CA
E,9647847,19157,1388521,CA
E,9647887,19158,PENDING,CA
E,9647889,19159,1390715,CA
E,9647918,19160,PAC-16-00379,VA
E,9647921,19161,2338,IA
E,9647928,19162,1389078,CA
E,9647986,19163,1391323,CA
E,9648121,19164,STAJ5QE80-C-001,NC
E,9648153,19166,1371649,CA
E,9648168,19167,744058,CA
E,9648202,19172,1390666,CA
E,9648268,19173,20165031833,CO
E,9648278,19174,1001851,AZ
E,9648301,19175,00081018,TX
E,9648372,19176,1382159,CA
E,9648401,19177,STA-C3731N-C-001,NC
E,9648414,19178,1297708,CA
E,9648416,19179,1297707,CA
E,9648418,19180,1286599,CA
E,9648452,19181,1391509,CA
E,9648478,19182,1389670,CA
E,9648480,19183,1388357,CA
E,9648563,19185,60925,FL
E,9648564,19186,1391637,CA
E,9648594,19187,C00108605,FD
E,9648653,19188,744488,CA
E,9648674,19190,C000089,MO
E,9648756,19191,T0000017344Q2014,NJ
E,9648756,19192,A20071,NY
E,9648863,19193,1385903,CA
E,9648882,19194,850381,CA
E,9648902,19195,516629,MI
E,9648979,19196,80906,MA
E,9648982,19197,STA-YNBE51-C-001,NC
E,9648999,19198,1305799,CA
E,9649000,19199,1354486,CA
E,9649009,19201,1385879,CA
E,9649010,19202,1303120,CA
E,9649013,19203,1351188,CA
E,9649022,19204,1391702,CA
E,9649181,19213,1355833,CA
E,9649190,19215,STA-KV2H8R-C-001,NC
E,9649196,19217,STA-KV2H8R-C-001,NC
E,9649200,19220,STA-KV2H8R-C-001,NC
E,9649308,19224,13309,IL
E,9649321,19225,20160239,PA
E,9649329,19226,1391278,CA
E,9649331,19227,1391276,CA
E,9649394,19228,PAC-16-00410,VA
E,9649511,19229,1347768,CA
E,9649549,19230,81-3901359,OR
E,9649587,19231,1378204,CA
E,9649590,19233,A66875,NY
E,9649597,19234,746239,CA
E,9649606,19235,2005161,PA
E,9649610,19237,00070367,TX
E,9649616,19239,1355129,CA
E,9649647,19240,1386397,CA
E,9649661,19241,1388724,CA
E,9649662,19242,1378731,CA
E,9649671,19243,1234252,CA
E,9649672,19244,1389354,CA
E,9649717,19245,1385501,CA
E,9649732,19246,1379366,CA
E,9649790,19248,41166,MN
E,9649794,19763,943753,CA
E,9649795,19250,C00623926,FD
E,9649797,19251,80-0460546,NJ
E,9649828,19254,518002,MI
E,9649844,19255,1392413,CA
E,9649845,19256,1391546,CA
E,9649859,19262,81-3508899,CA
E,9649861,19263,17280,OR
E,9649866,19265,1389727,CA
E,9649867,19266,1383370,CA
E,9649890,19269,1385522,CA
E,9649898,19270,C00611343,FD
E,9649902,19271,S0000007833Q04,NJ
E,9649906,19272,1390846,CA
E,9649915,19273,744488,CA
E,9649917,19274,1389048,CA
E,9649920,19275,0105861,WI
E,9649924,19276,C06546,NY
E,9649967,19278,PAC-12-00305,VA
E,9649992,19282,87-0455855,UT
E,9650033,19285,C121091,MO
E,9650070,19287,1389460,CA
E,9650098,19290,13726,MA
E,9650099,19291,C00590307,FD
E,9650099,19292,FED-DC08VR-C-001,NC
E,9650100,19293,13726,MA
E,9650133,19294,C00621763,FD
E,9650151,19295,A28261,NY
E,9650163,19296,1392688,CA
E,9650183,19297,1383435,CA
E,9650192,19298,1359676,CA
E,9650213,19299,298754,KY
E,9650255,19300,1388405,CA
E,9650288,19301,C000916,NY
E,9650298,19302,1306339,CA
E,9650299,19303,1391509,CA
E,9650304,19304,60656,FL
E,9650305,19305,64975,FL
E,9650309,19306,1385328,CA
E,9650351,19307,1227791,CA
E,9650353,19308,C161286,MO
E,9650365,19311,81-4605655,NM
E,9650382,19312,13309,IL
E,9650510,19314,00080942,TX
E,9650531,19317,1339164,CA
E,9650637,19324,A00535,NY
E,9650641,19327,S0000014144Q2002,NJ
E,9650641,19328,253,RI
E,9650657,19330,1309647,CA
E,9650661,19331,980020,CA
E,9650700,19332,C00629741,FD
E,9650709,19333,1389670,CA
E,9650711,19334,983470,CA
E,9650713,19335,1352029,CA
E,9650718,19336,PAC-12-00146,VA
E,9650723,19337,1388082,CA
E,9650730,19342,00081075,TX
E,9650742,19343,PAC000033,DC
E,9650743,19344,02000468,DE
E,9650744,19345,370,IN
E,9650745,19346,S0000007833Q04,NJ
E,9650747,19347,1228510,CA
E,9650752,19349,C00628719,FD
E,9650755,19350,81237057,FD
E,9650763,19353,370,IN
E,9650777,19356,862327,CA
E,9650778,19357,61110,FL
E,9650803,19360,A21802,NY
E,9650811,19362,841683,CA
E,9650817,19363,PAC-16-00437,VA
E,9650819,19364,1294988,CA
E,9650820,19365,744058,CA
E,9650821,19366,1241835,CA
E,9650823,19367,1386553,CA
E,9650827,19369,1391997,CA
E,9650828,19370,1390138,CA
E,9650831,19371,1390432,CA
E,9650843,19373,1390905,CA
E,9650869,19375,1237671,CA
E,9650878,19376,930184,CA
E,9650891,19377,COM-16-16,AZ
E,9650896,19379,1392926,CA
E,9650897,19380,C00628891,FD
E,9650897,19381,0501697,WI
E,9650911,19382,69520,FL
E,9650912,19383,1393153,CA
E,9650915,19384,1387944,CA
E,9650917,19385,CC-16-00448,VA
E,9650918,19386,1389311,CA
E,9650920,19387,32289-04,IL
E,9650925,19388,K0210000122Q2012,NJ
E,9650928,19389,CC-16-00442,VA
E,9650929,19390,20160336,PA
E,9650944,19393,C00629501,FD
E,9650957,19394,C00625525,FD
E,9650963,19396,517619,MI
E,9650966,19397,32373-12,IL
E,9650992,19399,32356-04,IL
E,9650996,19403,32356-04,IL
E,9651001,19404,1233,AZ
E,9651003,19405,00648-6,MI
E,9651016,19406,S0000007833Q04,NJ
E,9651041,19413,STA-97B0Z1-C-001,NC
E,9651070,19416,32325,IL
E,9651083,19417,298754,KY
E,9651101,19419,70605,MA
E,9651140,19425,1307784,CA
E,9651147,19426,1392975,CA
E,9651164,19427,1338392,CA
E,9651173,19429,822554,CA
E,9651182,19430,861499,CA
E,9651195,19433,516651,MI
E,9651195,19434,OH1571,OH
E,9651214,19435,790703,CA
E,9651215,19436,1374593,CA
E,9651241,19441,7900366,PA
E,9651243,19443,1388883,CA
E,9651249,19444,FN-6946,IN
E,9651251,19445,1387856,CA
E,9651280,19446,1312649,CA
E,9651285,19447,47-1006664,LA
E,9651292,19448,63-0792843,AL
E,9651296,19449,1363621,CA
E,9651302,19450,930791,CA
E,9651312,19451,1391702,CA
E,9651343,19455,821725,CA
E,9651376,19459,1376043,CA
E,9651397,19460,PAC-16-00430,VA
E,9651406,19461,51-0539518,GA
E,9651419,19462,1390840,CA
E,9651432,19463,1392649,CA
E,9651436,19464,1392647,CA
E,9651442,19466,60656,FL
E,9651453,19467,1393384,CA
E,9651454,19468,1393501,CA
E,9651480,19470,1393580,CA
E,9651495,19471,C00630558,FD
E,9651499,19472,1393034,CA
E,9651510,19473,1393394,CA
E,9651549,19474,C00631366,FD
E,9651550,19475,7900366,PA
E,9651570,19476,1393513,CA
E,9651596,19477,630792843,AL
E,9651640,19490,1001730,AZ
E,9651665,19491,741623,CA
E,9651666,19492,FRIEGT347,WA
E,9651674,19493,1381619,CA
E,9651691,19495,791819,CA
E,9651745,19507,00016409,TX
E,9651754,19508,201800091,AZ
E,9651823,19509,1393658,CA
E,9651829,19510,902770,CA
E,9651833,19511,780657,CA
E,9651861,19513,1393539,CA
E,9651938,19515,27-4900501,IL
E,9652020,19517,1372820,CA
E,9652148,19520,943521,CA
E,9652155,19521,1243030,CA
E,9652165,19522,1270707,CA
E,9652192,19524,NC2016000041,GA
E,9652236,19525,743579,CA
E,9652237,19526,1319104,CA
E,9652274,19527,741857,CA
E,9652305,19529,S0000007833Q04,NJ
E,9652331,19530,1332838,CA
E,9652396,19531,1388521,CA
E,9652429,19533,1278808,CA
E,9652435,19535,1392260,CA
E,9652441,19536,9000307,PA
E,9652461,19544,1393802,CA
E,9652463,19546,90-0778959,CA
E,9652479,19551,STA-KV2H8R-C-001,NC
E,9652489,19552,69608,FL
E,9652499,19553,01011552,MD
E,9652503,19554,69631,FL
E,9652516,19555,1390432,CA
E,9652517,19556,1311499,CA
E,9652519,19557,1388133,CA
E,9652520,19558,1393688,CA
E,9652524,19559,LA1220,OH
E,9652527,19560,200810280,AZ
E,9652527,19561,02001876,DE
E,9652527,19562,8231,IA
E,9652527,19563,512743-6,MI
E,9652527,19564,A83822,NY
E,9652527,19565,OH723,OH
E,9652527,19566,2006253,PA
E,9652527,19567,PAC-12-00742,VA
E,9652527,19568,0501491,WI
E,9652532,19573,1225795,CA
E,9652538,19576,20125024853,CO
E,9652542,19577,1392545,CA
E,9652547,19579,1390265,CA
E,9652552,19580,32533,IL
